distinct words: 42350
distint POS tags: 9
total words: 372211
words count 1: 18989


frequency:
determiners: 4513
nouns: 191731
adjectives: 49367
verbs: 86786
prepositions: 4325
conjunctions: 2255
adverbs: 22256
others: 9250
pronouns: 1728


POS Tags:
adjectives
nouns
pronouns
determiners
verbs
conjunctions
adverbs
others
prepositions
Word: the, PoS: determiners, Count: 1
Word: carrier, PoS: nouns, Count: 2
Word: belton, PoS: nouns, Count: 2
Word: revetments, PoS: nouns, Count: 1
Word: donovan, PoS: nouns, Count: 7
Word: greg's, PoS: nouns, Count: 8
Word: check-out, PoS: nouns, Count: 1
Word: straps, PoS: nouns, Count: 1
Word: seton, PoS: nouns, Count: 1
Word: carabao, PoS: nouns, Count: 1
Word: trade-mark, PoS: nouns, Count: 1
Word: prearranged, PoS: verbs, Count: 1
Word: taxied, PoS: verbs, Count: 1
Word: chocks, PoS: nouns, Count: 1
Word: rumbled, PoS: verbs, Count: 2
Word: ridiculously, PoS: adverbs, Count: 1
Word: tacloban, PoS: nouns, Count: 2
Word: shivered, PoS: verbs, Count: 3
Word: samar, PoS: nouns, Count: 1
Word: roger, PoS: others, Count: 1
Word: a-26, PoS: nouns, Count: 1
Word: punched, PoS: verbs, Count: 1
Word: hundred-and-eighty-degree, PoS: adjectives, Count: 1
Word: fifteen-minute, PoS: adjectives, Count: 1
Word: claustrophobia, PoS: nouns, Count: 1
Word: cliffs, PoS: nouns, Count: 2
Word: frustrating, PoS: verbs, Count: 1
Word: earphones, PoS: nouns, Count: 1
Word: glide-bombed, PoS: verbs, Count: 1
Word: todman's, PoS: nouns, Count: 1
Word: sweeneys, PoS: nouns, Count: 3
Word: bogies, PoS: nouns, Count: 1
Word: zeros, PoS: nouns, Count: 1
Word: tactically, PoS: adverbs, Count: 1
Word: maneuverability, PoS: nouns, Count: 1
Word: firepower, PoS: nouns, Count: 1
Word: deviating, PoS: verbs, Count: 1
Word: japs, PoS: nouns, Count: 4
Word: airspeed, PoS: nouns, Count: 1
Word: camouflage, PoS: verbs, Count: 1
Word: suns, PoS: nouns, Count: 1
Word: pinpoints, PoS: nouns, Count: 1
Word: arm, PoS: verbs, Count: 1
Word: bust, PoS: verbs, Count: 1
Word: break-away, PoS: nouns, Count: 1
Word: tight-turn, PoS: nouns, Count: 1
Word: wingman, PoS: nouns, Count: 2
Word: closure, PoS: nouns, Count: 1
Word: duck, PoS: nouns, Count: 1
Word: half-gainer, PoS: nouns, Count: 1
Word: jap's, PoS: nouns, Count: 1
Word: cowling, PoS: nouns, Count: 1
Word: maneuvering, PoS: nouns, Count: 1
Word: rudder, PoS: nouns, Count: 1
Word: vertigo, PoS: nouns, Count: 1
Word: slick, PoS: nouns, Count: 1
Word: fenders, PoS: nouns, Count: 1
Word: humming, PoS: nouns, Count: 3
Word: chattering, PoS: nouns, Count: 1
Word: whispers, PoS: nouns, Count: 3
Word: giggles, PoS: nouns, Count: 2
Word: smashed-out, PoS: adjectives, Count: 1
Word: mustering, PoS: verbs, Count: 1
Word: chuffing, PoS: verbs, Count: 1
Word: marker, PoS: nouns, Count: 1
Word: gracias, PoS: nouns, Count: 2
Word: adios, PoS: others, Count: 1
Word: scarcely-tapped, PoS: adjectives, Count: 1
Word: gauche, PoS: adjectives, Count: 1
Word: ovals, PoS: nouns, Count: 2
Word: white-shirted, PoS: adjectives, Count: 1
Word: conservatively-cravated, PoS: adjectives, Count: 1
Word: supplicating, PoS: verbs, Count: 2
Word: treble, PoS: adjectives, Count: 1
Word: tootley-toot-tootled, PoS: verbs, Count: 1
Word: thumbing, PoS: verbs, Count: 1
Word: herry, PoS: nouns, Count: 3
Word: mor-ee-air-teeeee, PoS: nouns, Count: 1
Word: shrieked, PoS: verbs, Count: 2
Word: counterpointing, PoS: verbs, Count: 1
Word: blonde, PoS: nouns, Count: 3
Word: rapidly-diminishing, PoS: adjectives, Count: 1
Word: herry's, PoS: nouns, Count: 1
Word: brushcut, PoS: nouns, Count: 1
Word: enviably, PoS: adverbs, Count: 1
Word: delicately-textured, PoS: adjectives, Count: 1
Word: tinted, PoS: verbs, Count: 1
Word: perfumed, PoS: verbs, Count: 1
Word: sagebrush, PoS: nouns, Count: 1
Word: yucca, PoS: nouns, Count: 1
Word: foregone, PoS: verbs, Count: 1
Word: sweltering, PoS: verbs, Count: 1
Word: listlessly, PoS: adverbs, Count: 1
Word: thumbed, PoS: verbs, Count: 1
Word: duffel, PoS: nouns, Count: 3
Word: sahjunt, PoS: nouns, Count: 1
Word: yoorick, PoS: nouns, Count: 1
Word: roebuck, PoS: nouns, Count: 9
Word: gunner, PoS: nouns, Count: 1
Word: darkhaired, PoS: adjectives, Count: 1
Word: drahve, PoS: verbs, Count: 1
Word: onleh, PoS: adverbs, Count: 3
Word: thiihng, PoS: nouns, Count: 1
Word: ahm, PoS: pronouns, Count: 1
Word: nawth, PoS: nouns, Count: 1
Word: t'jawn, PoS: others, Count: 1
Word: mah, PoS: pronouns, Count: 2
Word: husbun, PoS: nouns, Count: 1
Word: sante, PoS: nouns, Count: 5
Word: an, PoS: conjunctions, Count: 1
Word: maht, PoS: verbs, Count: 1
Word: prefuh, PoS: verbs, Count: 1
Word: suhthuhn, PoS: adjectives, Count: 1
Word: rewt, PoS: nouns, Count: 1
Word: corporal, PoS: nouns, Count: 2
Word: alreadeh, PoS: adverbs, Count: 1
Word: didn, PoS: verbs, Count: 1
Word: diffrunce, PoS: nouns, Count: 1
Word: t'hi-im, PoS: prepositions, Count: 1
Word: wonduh, PoS: verbs, Count: 1
Word: wahtahm, PoS: nouns, Count: 1
Word: ee-faket, PoS: nouns, Count: 1
Word: overhaul, PoS: verbs, Count: 1
Word: kittenish, PoS: adjectives, Count: 1
Word: howsabout, PoS: adverbs, Count: 1
Word: co-cola, PoS: nouns, Count: 1
Word: smilingly, PoS: adverbs, Count: 2
Word: younguh, PoS: adjectives, Count: 1
Word: bawhs, PoS: nouns, Count: 1
Word: bawh, PoS: nouns, Count: 2
Word: t'lah, PoS: others, Count: 1
Word: lahk, PoS: prepositions, Count: 1
Word: thet, PoS: determiners, Count: 1
Word: befoh, PoS: conjunctions, Count: 1
Word: foh, PoS: prepositions, Count: 1
Word: academeh, PoS: nouns, Count: 1
Word: wuh, PoS: verbs, Count: 1
Word: hevin, PoS: verbs, Count: 3
Word: dack-rihs, PoS: nouns, Count: 1
Word: vuhranduh, PoS: nouns, Count: 1
Word: ah, PoS: pronouns, Count: 7
Word: huhmun, PoS: nouns, Count: 2
Word: hev, PoS: verbs, Count: 1
Word: p'lite, PoS: adjectives, Count: 1
Word: cohnfidunt, PoS: adjectives, Count: 1
Word: uh, PoS: prepositions, Count: 1
Word: coahse, PoS: nouns, Count: 1
Word: cain't, PoS: verbs, Count: 1
Word: whah, PoS: adverbs, Count: 1
Word: nawt, PoS: others, Count: 1
Word: ah, PoS: verbs, Count: 1
Word: coudn, PoS: verbs, Count: 1
Word: ansuh, PoS: verbs, Count: 1
Word: aw, PoS: adverbs, Count: 1
Word: gay-ess, PoS: verbs, Count: 1
Word: fathuh, PoS: nouns, Count: 1
Word: uttuh, PoS: verbs, Count: 1
Word: wohd, PoS: nouns, Count: 1
Word: aftuh, PoS: conjunctions, Count: 1
Word: majuh, PoS: nouns, Count: 1
Word: tole, PoS: verbs, Count: 1
Word: thet, PoS: conjunctions, Count: 1
Word: t'gethuh, PoS: adverbs, Count: 1
Word: f'ovuh, PoS: prepositions, Count: 1
Word: yeah, PoS: nouns, Count: 1
Word: behahn, PoS: prepositions, Count: 1
Word: doan, PoS: verbs, Count: 1
Word: thet's, PoS: determiners, Count: 1
Word: nahce, PoS: adjectives, Count: 1
Word: d'you, PoS: verbs, Count: 1
Word: taos, PoS: nouns, Count: 1
Word: eventshahleh, PoS: adverbs, Count: 1
Word: eventshah-leh, PoS: adverbs, Count: 1
Word: crannies, PoS: nouns, Count: 2
Word: re-echo, PoS: verbs, Count: 1
Word: pick-up, PoS: adjectives, Count: 2
Word: senor, PoS: nouns, Count: 2
Word: moriarty's, PoS: nouns, Count: 1
Word: sedan, PoS: nouns, Count: 1
Word: dust-swirling, PoS: adjectives, Count: 1
Word: shards, PoS: nouns, Count: 1
Word: unwired, PoS: verbs, Count: 1
Word: loosely-taped, PoS: adjectives, Count: 1
Word: wadded, PoS: verbs, Count: 1
Word: side-rack, PoS: nouns, Count: 1
Word: gouged, PoS: verbs, Count: 2
Word: flying-mount, PoS: nouns, Count: 1
Word: slivery, PoS: adjectives, Count: 1
Word: truck's, PoS: nouns, Count: 1
Word: cab's, PoS: nouns, Count: 2
Word: glassless, PoS: adjectives, Count: 1
Word: pearly, PoS: adjectives, Count: 1
Word: roar, PoS: verbs, Count: 1
Word: anteater, PoS: nouns, Count: 1
Word: bueno, PoS: others, Count: 1
Word: amigo, PoS: nouns, Count: 2
Word: hollered, PoS: verbs, Count: 1
Word: driver's, PoS: nouns, Count: 2
Word: gesticulating, PoS: verbs, Count: 1
Word: swerve, PoS: nouns, Count: 1
Word: gleaming, PoS: verbs, Count: 4
Word: sideboards, PoS: nouns, Count: 1
Word: hovering, PoS: verbs, Count: 1
Word: whitening, PoS: verbs, Count: 1
Word: tee-wah, PoS: nouns, Count: 2
Word: geysering, PoS: verbs, Count: 1
Word: waterproof, PoS: adjectives, Count: 1
Word: foamed, PoS: verbs, Count: 1
Word: bobbed, PoS: verbs, Count: 1
Word: hyphenated, PoS: verbs, Count: 2
Word: jabs, PoS: nouns, Count: 1
Word: bounce, PoS: verbs, Count: 2
Word: harmlessly, PoS: adverbs, Count: 1
Word: amber, PoS: adjectives, Count: 3
Word: aye-yah-ah-ah, PoS: others, Count: 1
Word: splintery, PoS: adjectives, Count: 1
Word: clod, PoS: nouns, Count: 1
Word: soft-looking, PoS: adjectives, Count: 1
Word: pebble, PoS: nouns, Count: 1
Word: unwire, PoS: verbs, Count: 1
Word: loosened, PoS: verbs, Count: 3
Word: cotter, PoS: nouns, Count: 1
Word: thumb, PoS: nouns, Count: 4
Word: screech, PoS: nouns, Count: 1
Word: gray-haired, PoS: adjectives, Count: 1
Word: s-s-sahjunt, PoS: nouns, Count: 1
Word: self-proclaimed, PoS: adjectives, Count: 1
Word: teetotaler, PoS: nouns, Count: 2
Word: froth, PoS: nouns, Count: 1
Word: shrieking, PoS: nouns, Count: 1
Word: jabbing, PoS: verbs, Count: 1
Word: melting, PoS: adjectives, Count: 1
Word: disturbingly, PoS: adverbs, Count: 1
Word: o.k., PoS: adverbs, Count: 1
Word: low-pitched, PoS: adjectives, Count: 1
Word: wobbling, PoS: verbs, Count: 1
Word: muffler, PoS: nouns, Count: 2
Word: yelped, PoS: verbs, Count: 1
Word: filmed, PoS: verbs, Count: 3
Word: zing, PoS: nouns, Count: 8
Word: seventeen-inch, PoS: adjectives, Count: 1
Word: waterfall, PoS: nouns, Count: 1
Word: swimsuit, PoS: nouns, Count: 1
Word: peddled, PoS: verbs, Count: 1
Word: sx-21, PoS: nouns, Count: 3
Word: repositories, PoS: nouns, Count: 1
Word: caller, PoS: nouns, Count: 1
Word: thor's, PoS: nouns, Count: 4
Word: foamy, PoS: adjectives, Count: 1
Word: soapsuds, PoS: nouns, Count: 1
Word: cavorted, PoS: verbs, Count: 1
Word: longshot, PoS: nouns, Count: 1
Word: lavender, PoS: nouns, Count: 2
Word: stills, PoS: nouns, Count: 2
Word: clutches, PoS: nouns, Count: 1
Word: swam, PoS: verbs, Count: 3
Word: bryn, PoS: nouns, Count: 2
Word: mawr, PoS: nouns, Count: 2
Word: shrubbery, PoS: nouns, Count: 1
Word: quebec, PoS: nouns, Count: 1
Word: upcoming, PoS: adjectives, Count: 1
Word: documentary-type, PoS: adjectives, Count: 1
Word: oatnut, PoS: nouns, Count: 2
Word: salacious, PoS: adjectives, Count: 2
Word: sponsor's, PoS: nouns, Count: 1
Word: dandily, PoS: adverbs, Count: 1
Word: worth-waiting-for, PoS: adjectives, Count: 1
Word: mmmm, PoS: others, Count: 1
Word: itches, PoS: verbs, Count: 1
Word: relaxes, PoS: verbs, Count: 2
Word: doggone, PoS: others, Count: 1
Word: hot-honey, PoS: nouns, Count: 1
Word: swarms, PoS: nouns, Count: 1
Word: spartan, PoS: nouns, Count: 1
Word: shrubbery-lined, PoS: adjectives, Count: 1
Word: plain-clothesmen, PoS: nouns, Count: 2
Word: limp-looking, PoS: adjectives, Count: 1
Word: dichondra, PoS: nouns, Count: 1
Word: rawlins, PoS: nouns, Count: 3
Word: how'd, PoS: adverbs, Count: 1
Word: antony, PoS: nouns, Count: 1
Word: filming, PoS: verbs, Count: 1
Word: gunk, PoS: nouns, Count: 1
Word: lloyd's, PoS: nouns, Count: 1
Word: once-over-lightly, PoS: nouns, Count: 1
Word: pool-equipment, PoS: nouns, Count: 1
Word: dactyls, PoS: nouns, Count: 2
Word: rhea's, PoS: nouns, Count: 1
Word: fingertips, PoS: nouns, Count: 1
Word: wilder's, PoS: nouns, Count: 1
Word: nicolas, PoS: nouns, Count: 16
Word: muse, PoS: nouns, Count: 1
Word: squaresville, PoS: nouns, Count: 1
Word: palazzos, PoS: nouns, Count: 1
Word: palasts, PoS: nouns, Count: 1
Word: manas, PoS: nouns, Count: 4
Word: wilder, PoS: nouns, Count: 1
Word: tanned, PoS: verbs, Count: 6
Word: holderlin, PoS: nouns, Count: 1
Word: meredith's, PoS: nouns, Count: 2
Word: sie, PoS: pronouns, Count: 1
Word: lacheln, PoS: verbs, Count: 1
Word: schwarzen, PoS: adjectives, Count: 1
Word: hexen, PoS: nouns, Count: 1
Word: poussin, PoS: nouns, Count: 1
Word: walter's, PoS: nouns, Count: 2
Word: beers, PoS: nouns, Count: 1
Word: meek, PoS: adjectives, Count: 1
Word: conjugation, PoS: nouns, Count: 1
Word: gimme, PoS: verbs, Count: 1
Word: munich's, PoS: nouns, Count: 1
Word: dew, PoS: nouns, Count: 3
Word: naps, PoS: nouns, Count: 1
Word: lerner, PoS: nouns, Count: 1
Word: fawn, PoS: nouns, Count: 1
Word: marijuana, PoS: nouns, Count: 1
Word: nicolas's, PoS: nouns, Count: 1
Word: harry's, PoS: nouns, Count: 1
Word: foundling, PoS: nouns, Count: 1
Word: criss-crossed, PoS: verbs, Count: 1
Word: tedium, PoS: nouns, Count: 1
Word: chrissake, PoS: others, Count: 1
Word: tickled, PoS: verbs, Count: 1
Word: sneezed, PoS: verbs, Count: 2
Word: expertly, PoS: adverbs, Count: 2
Word: grafin's, PoS: nouns, Count: 1
Word: grafin, PoS: nouns, Count: 5
Word: erotically, PoS: adverbs, Count: 1
Word: tan, PoS: nouns, Count: 1
Word: teasing, PoS: verbs, Count: 2
Word: waitress, PoS: nouns, Count: 2
Word: glamorize, PoS: verbs, Count: 1
Word: napkin, PoS: nouns, Count: 1
Word: jane's, PoS: nouns, Count: 1
Word: badinage, PoS: nouns, Count: 1
Word: acknowledgement, PoS: nouns, Count: 2
Word: cashmere, PoS: nouns, Count: 2
Word: brassiere, PoS: nouns, Count: 2
Word: glisten, PoS: verbs, Count: 1
Word: coolnesses, PoS: nouns, Count: 1
Word: veal, PoS: nouns, Count: 1
Word: cutlets, PoS: nouns, Count: 1
Word: compote, PoS: nouns, Count: 1
Word: triplet, PoS: nouns, Count: 1
Word: calfskin, PoS: nouns, Count: 1
Word: schnapps, PoS: nouns, Count: 1
Word: thimble-sized, PoS: adjectives, Count: 1
Word: tipple, PoS: verbs, Count: 1
Word: poppyseed, PoS: nouns, Count: 1
Word: steinhager, PoS: nouns, Count: 3
Word: memorizing, PoS: verbs, Count: 1
Word: y.m.h.a., PoS: nouns, Count: 1
Word: wincing, PoS: verbs, Count: 1
Word: pans, PoS: nouns, Count: 2
Word: eurydice, PoS: nouns, Count: 2
Word: tinder, PoS: nouns, Count: 1
Word: firebug, PoS: nouns, Count: 1
Word: lascar, PoS: nouns, Count: 1
Word: lifeboats, PoS: nouns, Count: 1
Word: stoker, PoS: nouns, Count: 1
Word: tongued, PoS: verbs, Count: 1
Word: sprinted, PoS: verbs, Count: 1
Word: shark-infested, PoS: adjectives, Count: 1
Word: lifeboat, PoS: nouns, Count: 4
Word: davits, PoS: nouns, Count: 1
Word: brassnose, PoS: nouns, Count: 12
Word: sommers, PoS: nouns, Count: 3
Word: heave, PoS: verbs, Count: 1
Word: boat's, PoS: nouns, Count: 1
Word: unstuck, PoS: adjectives, Count: 1
Word: bled, PoS: verbs, Count: 2
Word: bonaventure, PoS: nouns, Count: 2
Word: spavined, PoS: adjectives, Count: 1
Word: mop, PoS: nouns, Count: 1
Word: bleached, PoS: verbs, Count: 4
Word: disintegrate, PoS: verbs, Count: 1
Word: black-and-orange, PoS: adjectives, Count: 1
Word: leaky, PoS: adjectives, Count: 1
Word: bismark, PoS: nouns, Count: 1
Word: archipelago, PoS: nouns, Count: 2
Word: rennell, PoS: nouns, Count: 1
Word: bailing, PoS: nouns, Count: 1
Word: whitened, PoS: verbs, Count: 3
Word: manu, PoS: nouns, Count: 5
Word: eromonga, PoS: nouns, Count: 10
Word: bailing, PoS: verbs, Count: 2
Word: griggs, PoS: nouns, Count: 3
Word: amazons, PoS: nouns, Count: 1
Word: all-female, PoS: adjectives, Count: 1
Word: matriarchal, PoS: adjectives, Count: 1
Word: pauson, PoS: nouns, Count: 2
Word: guffaws, PoS: nouns, Count: 1
Word: exploiting, PoS: verbs, Count: 1
Word: amatory, PoS: adjectives, Count: 1
Word: revolting, PoS: adjectives, Count: 2
Word: lukuklu, PoS: nouns, Count: 1
Word: frayne, PoS: nouns, Count: 3
Word: propitiate, PoS: verbs, Count: 1
Word: bo'sun's, PoS: nouns, Count: 1
Word: quavered, PoS: verbs, Count: 1
Word: tchalo, PoS: others, Count: 1
Word: scaffolding, PoS: nouns, Count: 2
Word: ski, PoS: nouns, Count: 1
Word: strapping, PoS: adjectives, Count: 1
Word: comport, PoS: verbs, Count: 1
Word: bogeymen, PoS: nouns, Count: 1
Word: aaa-ee, PoS: others, Count: 1
Word: tultul, PoS: nouns, Count: 4
Word: rabaul, PoS: nouns, Count: 1
Word: outrigger, PoS: nouns, Count: 3
Word: bronzed, PoS: verbs, Count: 1
Word: melanesian, PoS: nouns, Count: 2
Word: tongue-tied, PoS: adjectives, Count: 1
Word: panicked, PoS: verbs, Count: 1
Word: mustered, PoS: verbs, Count: 1
Word: ngandlu, PoS: nouns, Count: 1
Word: prow, PoS: nouns, Count: 1
Word: pandanus, PoS: nouns, Count: 1
Word: blue-black, PoS: adjectives, Count: 2
Word: songau, PoS: nouns, Count: 4
Word: ponkob, PoS: nouns, Count: 1
Word: piwen, PoS: nouns, Count: 1
Word: grated, PoS: verbs, Count: 1
Word: maggoty, PoS: adjectives, Count: 1
Word: septum, PoS: nouns, Count: 1
Word: topmost, PoS: adjectives, Count: 1
Word: rung, PoS: nouns, Count: 1
Word: divining, PoS: verbs, Count: 1
Word: aku, PoS: nouns, Count: 1
Word: pokeneu, PoS: nouns, Count: 1
Word: moons, PoS: nouns, Count: 2
Word: keel, PoS: verbs, Count: 1
Word: queasiness, PoS: nouns, Count: 1
Word: maku, PoS: nouns, Count: 2
Word: taui, PoS: nouns, Count: 1
Word: cunning, PoS: adjectives, Count: 2
Word: brokenly, PoS: adverbs, Count: 1
Word: yank, PoS: nouns, Count: 1
Word: brag, PoS: verbs, Count: 1
Word: lithe, PoS: adjectives, Count: 2
Word: frayne's, PoS: nouns, Count: 2
Word: derisively, PoS: adverbs, Count: 1
Word: toasted, PoS: verbs, Count: 1
Word: kava, PoS: nouns, Count: 1
Word: crone, PoS: nouns, Count: 2
Word: drooping, PoS: verbs, Count: 1
Word: conversing, PoS: verbs, Count: 1
Word: l'turu, PoS: nouns, Count: 3
Word: anthropologist, PoS: nouns, Count: 1
Word: scobee-frazier, PoS: nouns, Count: 1
Word: manitoba, PoS: nouns, Count: 1
Word: karipo, PoS: nouns, Count: 4
Word: inter-tribal, PoS: adjectives, Count: 1
Word: rallied, PoS: verbs, Count: 1
Word: pamasu, PoS: nouns, Count: 1
Word: feminist, PoS: nouns, Count: 1
Word: goddess, PoS: nouns, Count: 2
Word: father, PoS: verbs, Count: 1
Word: mirth, PoS: nouns, Count: 1
Word: betel-stained, PoS: adjectives, Count: 1
Word: karipo's, PoS: nouns, Count: 1
Word: squalid, PoS: adjectives, Count: 1
Word: semi-circle, PoS: nouns, Count: 1
Word: squaw, PoS: nouns, Count: 1
Word: ramey's, PoS: nouns, Count: 3
Word: overall, PoS: nouns, Count: 1
Word: bib, PoS: nouns, Count: 1
Word: ramey, PoS: nouns, Count: 28
Word: dislodged, PoS: verbs, Count: 1
Word: chunk, PoS: nouns, Count: 1
Word: nope, PoS: adverbs, Count: 1
Word: trunk, PoS: nouns, Count: 5
Word: joke, PoS: verbs, Count: 3
Word: checker, PoS: nouns, Count: 1
Word: far-away, PoS: adjectives, Count: 1
Word: floppy, PoS: adjectives, Count: 1
Word: shredded, PoS: verbs, Count: 1
Word: joyfully, PoS: adverbs, Count: 1
Word: horsely, PoS: nouns, Count: 2
Word: ex-truck, PoS: nouns, Count: 1
Word: outlandish, PoS: adjectives, Count: 1
Word: crumley, PoS: nouns, Count: 1
Word: towed, PoS: verbs, Count: 1
Word: grimed, PoS: verbs, Count: 1
Word: diesel, PoS: nouns, Count: 1
Word: alleys, PoS: nouns, Count: 1
Word: bump, PoS: nouns, Count: 1
Word: blonde-haired, PoS: adjectives, Count: 1
Word: detoured, PoS: verbs, Count: 1
Word: courtliness, PoS: nouns, Count: 1
Word: levi-clad, PoS: adjectives, Count: 1
Word: happening, PoS: nouns, Count: 1
Word: clog, PoS: verbs, Count: 1
Word: half-off, PoS: adverbs, Count: 1
Word: laces, PoS: nouns, Count: 1
Word: eyelets, PoS: nouns, Count: 1
Word: twitch, PoS: nouns, Count: 1
Word: blonde-headed, PoS: adjectives, Count: 1
Word: coca-cola, PoS: nouns, Count: 1
Word: benson's, PoS: nouns, Count: 1
Word: sneaker, PoS: nouns, Count: 2
Word: nudge, PoS: verbs, Count: 1
Word: blood-flecked, PoS: adjectives, Count: 1
Word: light-headedness, PoS: nouns, Count: 1
Word: them's, PoS: determiners, Count: 2
Word: once-in-a-lifetime, PoS: adjectives, Count: 1
Word: cheekbone, PoS: nouns, Count: 1
Word: pop, PoS: nouns, Count: 1
Word: cupped, PoS: verbs, Count: 3
Word: ooze, PoS: verbs, Count: 1
Word: moaned, PoS: verbs, Count: 2
Word: neckline, PoS: nouns, Count: 1
Word: kneeled, PoS: verbs, Count: 1
Word: gesturing, PoS: verbs, Count: 1
Word: ruddiness, PoS: nouns, Count: 1
Word: patrolman's, PoS: nouns, Count: 1
Word: horned, PoS: adjectives, Count: 1
Word: mough, PoS: nouns, Count: 2
Word: fathoms, PoS: nouns, Count: 1
Word: schaffner, PoS: nouns, Count: 9
Word: courteously, PoS: adverbs, Count: 2
Word: triple-tank, PoS: nouns, Count: 1
Word: irreparably, PoS: adverbs, Count: 1
Word: stringy, PoS: adjectives, Count: 1
Word: tonic, PoS: nouns, Count: 1
Word: loused, PoS: verbs, Count: 1
Word: habitual, PoS: adjectives, Count: 2
Word: gentleness, PoS: nouns, Count: 1
Word: stonily, PoS: adverbs, Count: 1
Word: artie, PoS: nouns, Count: 8
Word: muscle-bound, PoS: adjectives, Count: 1
Word: bird-brain, PoS: nouns, Count: 1
Word: damnit, PoS: others, Count: 1
Word: pressure-happy, PoS: adjectives, Count: 1
Word: crewcut, PoS: nouns, Count: 1
Word: heavy-framed, PoS: adjectives, Count: 1
Word: chicken, PoS: verbs, Count: 1
Word: rapture, PoS: nouns, Count: 2
Word: narcosis, PoS: nouns, Count: 1
Word: diver, PoS: nouns, Count: 1
Word: rob's, PoS: nouns, Count: 1
Word: puffy, PoS: adjectives, Count: 2
Word: natty, PoS: adjectives, Count: 1
Word: flannels, PoS: nouns, Count: 1
Word: commodore, PoS: nouns, Count: 3
Word: fifty-dollar, PoS: adjectives, Count: 1
Word: dive, PoS: verbs, Count: 3
Word: impassively, PoS: adverbs, Count: 1
Word: skipper, PoS: nouns, Count: 1
Word: excuse, PoS: verbs, Count: 2
Word: stateroom, PoS: nouns, Count: 1
Word: accented, PoS: verbs, Count: 1
Word: compactly, PoS: adverbs, Count: 1
Word: commando, PoS: nouns, Count: 1
Word: rommel's, PoS: nouns, Count: 1
Word: afrika, PoS: nouns, Count: 1
Word: ok, PoS: adverbs, Count: 4
Word: shaffner, PoS: nouns, Count: 1
Word: guile, PoS: nouns, Count: 1
Word: necessaries, PoS: nouns, Count: 1
Word: damn, PoS: others, Count: 2
Word: front-page, PoS: nouns, Count: 1
Word: byline, PoS: nouns, Count: 1
Word: german's, PoS: nouns, Count: 1
Word: swig, PoS: nouns, Count: 1
Word: distributorship, PoS: nouns, Count: 1
Word: sloshed, PoS: verbs, Count: 1
Word: gulps, PoS: nouns, Count: 1
Word: altruistically, PoS: adverbs, Count: 1
Word: braving, PoS: verbs, Count: 2
Word: big-business, PoS: nouns, Count: 1
Word: exclusive, PoS: nouns, Count: 1
Word: snorkle, PoS: nouns, Count: 2
Word: decompression, PoS: nouns, Count: 1
Word: matsuo, PoS: nouns, Count: 35
Word: rubbery, PoS: adjectives, Count: 1
Word: leafiest, PoS: adjectives, Count: 1
Word: bred, PoS: verbs, Count: 1
Word: superiors, PoS: nouns, Count: 4
Word: self-dictate, PoS: nouns, Count: 1
Word: urn, PoS: nouns, Count: 1
Word: loin, PoS: nouns, Count: 1
Word: brave, PoS: verbs, Count: 1
Word: fatigues, PoS: nouns, Count: 2
Word: phosphorescent, PoS: adjectives, Count: 1
Word: sling, PoS: nouns, Count: 1
Word: steadiness, PoS: nouns, Count: 1
Word: ringing, PoS: nouns, Count: 1
Word: wooooosh, PoS: nouns, Count: 1
Word: flame-throwers, PoS: nouns, Count: 1
Word: squirting, PoS: verbs, Count: 1
Word: billows, PoS: nouns, Count: 1
Word: nagamo, PoS: nouns, Count: 1
Word: char, PoS: verbs, Count: 1
Word: unburned, PoS: adjectives, Count: 1
Word: decomposing, PoS: verbs, Count: 1
Word: retching, PoS: nouns, Count: 1
Word: stacking, PoS: verbs, Count: 1
Word: sneak, PoS: verbs, Count: 1
Word: reeking, PoS: verbs, Count: 1
Word: leafy, PoS: adjectives, Count: 1
Word: vine-crisscrossed, PoS: adjectives, Count: 1
Word: deploying, PoS: verbs, Count: 1
Word: leafmold, PoS: nouns, Count: 1
Word: creaking, PoS: nouns, Count: 1
Word: slings, PoS: nouns, Count: 1
Word: maneuver, PoS: nouns, Count: 2
Word: whiplashes, PoS: nouns, Count: 1
Word: hush, PoS: nouns, Count: 2
Word: mischievous, PoS: adjectives, Count: 1
Word: retort, PoS: verbs, Count: 1
Word: hummed, PoS: verbs, Count: 1
Word: passiveness, PoS: nouns, Count: 1
Word: devilish, PoS: adjectives, Count: 2
Word: chasing, PoS: nouns, Count: 1
Word: decisiveness, PoS: nouns, Count: 1
Word: matsuo's, PoS: nouns, Count: 2
Word: bobbing, PoS: verbs, Count: 2
Word: vied, PoS: verbs, Count: 1
Word: snakestrike, PoS: nouns, Count: 1
Word: collarbone, PoS: nouns, Count: 1
Word: rummaging, PoS: verbs, Count: 3
Word: tinplated, PoS: verbs, Count: 1
Word: wristwatch, PoS: nouns, Count: 2
Word: flintless, PoS: adjectives, Count: 1
Word: saying, PoS: nouns, Count: 1
Word: canteen, PoS: nouns, Count: 2
Word: squeaking, PoS: nouns, Count: 1
Word: marine's, PoS: nouns, Count: 4
Word: propping, PoS: verbs, Count: 1
Word: freshened, PoS: verbs, Count: 1
Word: thrower, PoS: nouns, Count: 1
Word: perspired, PoS: verbs, Count: 1
Word: giggle, PoS: nouns, Count: 1
Word: shock, PoS: verbs, Count: 1
Word: haze, PoS: nouns, Count: 1
