Word: The, PoS: determiners, Count: 1
Word: congenital, PoS: adjectives, Count: 1
Word: Secretion, PoS: nouns, Count: 1
Word: amino, PoS: nouns, Count: 1
Word: cf., PoS: verbs, Count: 7
Word: secretion, PoS: nouns, Count: 3
Word: proteases, PoS: nouns, Count: 4
Word: peptidases, PoS: nouns, Count: 2
Word: mcquillan, PoS: nouns, Count: 1
Word: trikojus, PoS: nouns, Count: 1
Word: alpers, PoS: nouns, Count: 2
Word: tsh-treated, PoS: nouns, Count: 1
Word: protease, PoS: nouns, Count: 1
Word: preferentially, PoS: adverbs, Count: 2
Word: macromolecular, PoS: adjectives, Count: 2
Word: petermann, PoS: nouns, Count: 1
Word: proteolytic, PoS: adjectives, Count: 1
Word: de-iodinating, PoS: verbs, Count: 2
Word: microsomal, PoS: adjectives, Count: 1
Word: de-iodinase, PoS: nouns, Count: 1
Word: triphosphopyridine, PoS: nouns, Count: 1
Word: stanbury, PoS: nouns, Count: 2
Word: de-iodinate, PoS: verbs, Count: 1
Word: iodotyrosines, PoS: nouns, Count: 1
Word: oxidised, PoS: verbs, Count: 2
Word: re-incorporated, PoS: verbs, Count: 1
Word: proteolysis, PoS: nouns, Count: 2
Word: de-iodination, PoS: nouns, Count: 1
Word: binds, PoS: verbs, Count: 2
Word: thyroxine-binding, PoS: adjectives, Count: 1
Word: ingbar, PoS: nouns, Count: 1
Word: freinkel, PoS: nouns, Count: 1
Word: Antithyroid, PoS: adjectives, Count: 1
Word: antithyroid, PoS: adjectives, Count: 6
Word: univalent, PoS: adjectives, Count: 1
Word: anion, PoS: nouns, Count: 1
Word: thiocyanate-perchlorate-fluoro, PoS: nouns, Count: 1
Word: thiouracil, PoS: nouns, Count: 3
Word: inhibit, PoS: verbs, Count: 8
Word: iodinate, PoS: verbs, Count: 1
Word: astwood, PoS: nouns, Count: 1
Word: goitre, PoS: nouns, Count: 3
Word: owing, PoS: verbs, Count: 3
Word: hypothyroidism, PoS: nouns, Count: 1
Word: tsh, PoS: nouns, Count: 18
Word: iodide-concentrating, PoS: adjectives, Count: 1
Word: counteracted, PoS: verbs, Count: 2
Word: antagonised, PoS: verbs, Count: 1
Word: l-5-vinyl-2-thio-oxazolidone, PoS: nouns, Count: 1
Word: rutabaga, PoS: nouns, Count: 1
Word: brassica, PoS: nouns, Count: 1
Word: goitrogens, PoS: nouns, Count: 2
Word: wishart, PoS: nouns, Count: 1
Word: goitrogen, PoS: nouns, Count: 2
Word: secreted, PoS: verbs, Count: 1
Word: Dietary, PoS: adjectives, Count: 1
Word: hyperplasia, PoS: nouns, Count: 1
Word: hypertrophy, PoS: nouns, Count: 2
Word: brownell, PoS: nouns, Count: 1
Word: riggs, PoS: nouns, Count: 1
Word: perinetti, PoS: nouns, Count: 1
Word: itoiz, PoS: nouns, Count: 1
Word: castillo, PoS: nouns, Count: 1
Word: blood-flow, PoS: nouns, Count: 1
Word: re-use, PoS: verbs, Count: 1
Word: de-iodinated, PoS: verbs, Count: 1
Word: iodothyronines, PoS: nouns, Count: 1
Word: thyroid-stimulating, PoS: adjectives, Count: 4
Word: thyrotrophin, PoS: nouns, Count: 1
Word: thyrotrophic, PoS: adjectives, Count: 1
Word: bio-assay, PoS: nouns, Count: 2
Word: follicular, PoS: adjectives, Count: 1
Word: thyroidal, PoS: adjectives, Count: 1
Word: uptake, PoS: nouns, Count: 5
Word: assaying, PoS: verbs, Count: 2
Word: Chemical, PoS: nouns, Count: 1
Word: niepce, PoS: nouns, Count: 1
Word: re-activate, PoS: verbs, Count: 1
Word: atrophied, PoS: verbs, Count: 1
Word: thyroids, PoS: nouns, Count: 1
Word: hypophysectomised, PoS: verbs, Count: 1
Word: tadpoles, PoS: nouns, Count: 1
Word: loeser, PoS: nouns, Count: 1
Word: trichloroacetic, PoS: adjectives, Count: 1
Word: salt-fractionation, PoS: nouns, Count: 1
Word: solvents, PoS: nouns, Count: 3
Word: acetone, PoS: nouns, Count: 4
Word: sonenberg, PoS: nouns, Count: 1
Word: condliffe, PoS: nouns, Count: 1
Word: carsten, PoS: nouns, Count: 1
Word: wynston, PoS: nouns, Count: 1
Word: synthesised, PoS: verbs, Count: 1
Word: abnormally, PoS: adverbs, Count: 1
Word: long-acting, PoS: adjectives, Count: 1
Word: thyrotoxic, PoS: adjectives, Count: 1
Word: alternatively, PoS: adverbs, Count: 3
Word: pharmacopoeia, PoS: nouns, Count: 1
Word: redefinition, PoS: nouns, Count: 1
Word: usp, PoS: nouns, Count: 3
Word: re-emphasise, PoS: verbs, Count: 1
Word: re-introduction, PoS: nouns, Count: 1
Word: u., PoS: nouns, Count: 1
Word: mussett, PoS: nouns, Count: 1
Word: mg, PoS: nouns, Count: 21
Word: equipotent, PoS: adjectives, Count: 1
Word: steroid, PoS: nouns, Count: 1
Word: corticosteroids, PoS: nouns, Count: 1
Word: biopsies, PoS: nouns, Count: 1
Word: steroid-induced, PoS: adjectives, Count: 1
Word: necropsy, PoS: nouns, Count: 2
Word: disabling, PoS: verbs, Count: 3
Word: steroids, PoS: nouns, Count: 2
Word: refractory, PoS: adjectives, Count: 1
Word: anemia, PoS: nouns, Count: 5
Word: debility, PoS: nouns, Count: 2
Word: Splenomegaly, PoS: nouns, Count: 1
Word: sternal, PoS: adjectives, Count: 1
Word: marrow, PoS: nouns, Count: 5
Word: biopsy, PoS: nouns, Count: 2
Word: foci, PoS: nouns, Count: 1
Word: fibrosis, PoS: nouns, Count: 6
Word: myelofibrosis, PoS: nouns, Count: 1
Word: prednisone, PoS: nouns, Count: 2
Word: mg., PoS: nouns, Count: 11
Word: tapering, PoS: verbs, Count: 2
Word: myocardial, PoS: adjectives, Count: 3
Word: infarction, PoS: nouns, Count: 1
Word: edema, PoS: nouns, Count: 2
Word: cardiomegaly, PoS: nouns, Count: 1
Word: arteriosclerosis, PoS: nouns, Count: 1
Word: obliterans, PoS: verbs, Count: 1
Word: cholelithiasis, PoS: nouns, Count: 1
Word: hemoglobin, PoS: nouns, Count: 4
Word: gm., PoS: nouns, Count: 10
Word: Therapy, PoS: nouns, Count: 1
Word: digitalization, PoS: nouns, Count: 1
Word: anticoagulation, PoS: nouns, Count: 1
Word: chlorothiazide, PoS: nouns, Count: 1
Word: congestive, PoS: adjectives, Count: 2
Word: triamcinolone, PoS: nouns, Count: 3
Word: hemolytic, PoS: adjectives, Count: 1
Word: caving, PoS: verbs, Count: 1
Word: pelvic, PoS: adjectives, Count: 3
Word: musculature, PoS: nouns, Count: 1
Word: Prednisone, PoS: nouns, Count: 1
Word: mEq., PoS: nouns, Count: 1
Word: liter, PoS: nouns, Count: 1
Word: quadriceps, PoS: nouns, Count: 1
Word: Triamcinolone, PoS: nouns, Count: 1
Word: Chlorothiazide, PoS: nouns, Count: 1
Word: neuromuscular, PoS: adjectives, Count: 1
Word: atrophy, PoS: nouns, Count: 4
Word: girdle, PoS: nouns, Count: 2
Word: hypoactive, PoS: adjectives, Count: 1
Word: deep-tendon, PoS: nouns, Count: 1
Word: fasciculations, PoS: nouns, Count: 1
Word: Electromyography, PoS: nouns, Count: 1
Word: neuron, PoS: nouns, Count: 1
Word: Thyroid, PoS: nouns, Count: 1
Word: protein-bound, PoS: adjectives, Count: 1
Word: Schilling, PoS: nouns, Count: 1
Word: gastrocnemius, PoS: nouns, Count: 4
Word: sarcolemmal, PoS: adjectives, Count: 1
Word: shrunken, PoS: verbs, Count: 1
Word: Serial, PoS: nouns, Count: 1
Word: glutamic, PoS: adjectives, Count: 1
Word: oxaloacetic, PoS: adjectives, Count: 1
Word: transaminase, PoS: nouns, Count: 1
Word: ml., PoS: nouns, Count: 1
Word: min., PoS: nouns, Count: 1
Word: polymyositis, PoS: nouns, Count: 1
Word: corticotropin, PoS: nouns, Count: 1
Word: acth, PoS: nouns, Count: 1
Word: gel, PoS: nouns, Count: 2
Word: intramuscularly, PoS: adverbs, Count: 1
Word: dexamethasone, PoS: nouns, Count: 2
Word: Muscle, PoS: nouns, Count: 1
Word: propylthiouracil, PoS: nouns, Count: 1
Word: intensify, PoS: verbs, Count: 4
Word: anorexia, PoS: nouns, Count: 1
Word: hypoadrenocorticism, PoS: nouns, Count: 1
Word: Severe, PoS: adjectives, Count: 2
Word: osteoporosis, PoS: nouns, Count: 1
Word: d8, PoS: nouns, Count: 1
Word: norethandrolone, PoS: nouns, Count: 1
Word: urinary, PoS: adjectives, Count: 2
Word: thrombosed, PoS: adjectives, Count: 1
Word: hemorrhoids, PoS: nouns, Count: 1
Word: vertebral, PoS: adjectives, Count: 3
Word: demineralization, PoS: nouns, Count: 1
Word: distension, PoS: nouns, Count: 1
Word: Findings, PoS: nouns, Count: 1
Word: well-developed, PoS: adjectives, Count: 2
Word: pterygia, PoS: nouns, Count: 1
Word: arcus, PoS: nouns, Count: 1
Word: senilis, PoS: adjectives, Count: 1
Word: edentulous, PoS: adjectives, Count: 1
Word: outflow, PoS: nouns, Count: 2
Word: ventricles, PoS: nouns, Count: 1
Word: sclerotic, PoS: adjectives, Count: 1
Word: diffusely, PoS: adverbs, Count: 1
Word: atheromatous, PoS: adjectives, Count: 1
Word: myocardium, PoS: nouns, Count: 1
Word: mitral, PoS: adjectives, Count: 1
Word: Microscopically, PoS: adverbs, Count: 6
Word: necrosis, PoS: nouns, Count: 3
Word: infiltrated, PoS: verbs, Count: 2
Word: neutrophils, PoS: nouns, Count: 5
Word: hypertrophied, PoS: verbs, Count: 1
Word: basophilic, PoS: adjectives, Count: 2
Word: fusiform, PoS: adjectives, Count: 1
Word: clefts, PoS: nouns, Count: 1
Word: mononuclear, PoS: adjectives, Count: 1
Word: intimal, PoS: adjectives, Count: 1
Word: confluent, PoS: adjectives, Count: 1
Word: yellow-brown, PoS: adjectives, Count: 1
Word: friable, PoS: adjectives, Count: 2
Word: orifices, PoS: nouns, Count: 2
Word: visceral, PoS: adjectives, Count: 4
Word: renal, PoS: adjectives, Count: 1
Word: celiac, PoS: adjectives, Count: 1
Word: calcified, PoS: verbs, Count: 1
Word: iliac, PoS: adjectives, Count: 1
Word: emphysematous, PoS: adjectives, Count: 1
Word: blebs, PoS: nouns, Count: 1
Word: hyperemic, PoS: adjectives, Count: 2
Word: fibrocalcific, PoS: adjectives, Count: 1
Word: nodules, PoS: nouns, Count: 1
Word: Macrophages, PoS: nouns, Count: 1
Word: mottled, PoS: verbs, Count: 3
Word: endothelial, PoS: adjectives, Count: 1
Word: sinusoids, PoS: nouns, Count: 2
Word: hemosiderin, PoS: nouns, Count: 2
Word: nucleated, PoS: verbs, Count: 1
Word: granulocytic, PoS: adjectives, Count: 1
Word: arteriolosclerosis, PoS: nouns, Count: 2
Word: hyperemia, PoS: nouns, Count: 2
Word: cord, PoS: nouns, Count: 6
Word: vacuolated, PoS: verbs, Count: 1
Word: cytoplasm, PoS: nouns, Count: 4
Word: gallbladder, PoS: nouns, Count: 1
Word: green-brown, PoS: adjectives, Count: 2
Word: dark-green, PoS: adjectives, Count: 1
Word: calculi, PoS: nouns, Count: 1
Word: mucosa, PoS: nouns, Count: 5
Word: atrophic, PoS: adjectives, Count: 3
Word: intestines, PoS: nouns, Count: 1
Word: jejunum, PoS: nouns, Count: 3
Word: intestine, PoS: nouns, Count: 1
Word: colon, PoS: nouns, Count: 2
Word: foul-smelling, PoS: adjectives, Count: 2
Word: sanguineous, PoS: adjectives, Count: 1
Word: mesenteric, PoS: adjectives, Count: 1
Word: cytolysis, PoS: nouns, Count: 1
Word: gram-negative, PoS: adjectives, Count: 1
Word: submucosa, PoS: nouns, Count: 2
Word: focally, PoS: adverbs, Count: 1
Word: ileum, PoS: nouns, Count: 1
Word: edematous, PoS: adjectives, Count: 1
Word: fibrin, PoS: nouns, Count: 2
Word: thrombi, PoS: nouns, Count: 1
Word: interstitial, PoS: adjectives, Count: 2
Word: ulcerations, PoS: nouns, Count: 1
Word: Cultures, PoS: nouns, Count: 1
Word: monilia, PoS: nouns, Count: 1
Word: albicans, PoS: nouns, Count: 1
Word: pseudomonas, PoS: nouns, Count: 1
Word: pyocanea, PoS: nouns, Count: 1
Word: aerobacter, PoS: nouns, Count: 1
Word: aerogenes, PoS: nouns, Count: 1
Word: streptococcus, PoS: nouns, Count: 1
Word: anhemolyticus, PoS: nouns, Count: 1
Word: coarsely, PoS: adverbs, Count: 1
Word: granular, PoS: adjectives, Count: 3
Word: fluid-filled, PoS: adjectives, Count: 1
Word: cortical, PoS: adjectives, Count: 3
Word: glomerular, PoS: adjectives, Count: 2
Word: lymphocytes, PoS: nouns, Count: 1
Word: tubules, PoS: nouns, Count: 1
Word: hyaline, PoS: nouns, Count: 1
Word: admixed, PoS: verbs, Count: 1
Word: hyalinization, PoS: nouns, Count: 1
Word: afferent, PoS: adjectives, Count: 1
Word: arterioles, PoS: nouns, Count: 2
Word: papillary, PoS: adjectives, Count: 1
Word: adenomas, PoS: nouns, Count: 1
Word: sternum, PoS: nouns, Count: 1
Word: hypercellularity, PoS: nouns, Count: 1
Word: alternating, PoS: verbs, Count: 1
Word: hypocellularity, PoS: nouns, Count: 1
Word: erythroid, PoS: adjectives, Count: 1
Word: myeloid, PoS: adjectives, Count: 1
Word: megakaryocytic, PoS: adjectives, Count: 1
Word: extremities, PoS: nouns, Count: 1
Word: Microscopic, PoS: adjectives, Count: 3
Word: pectoralis, PoS: nouns, Count: 2
Word: transversus, PoS: nouns, Count: 2
Word: abdominis, PoS: nouns, Count: 1
Word: biceps, PoS: nouns, Count: 3
Word: brachii, PoS: nouns, Count: 1
Word: vacuolization, PoS: nouns, Count: 2
Word: necrotic, PoS: adjectives, Count: 1
Word: eosinophilic, PoS: adjectives, Count: 1
Word: pyknotic, PoS: adjectives, Count: 2
Word: cross-striations, PoS: nouns, Count: 2
Word: myofibrils, PoS: nouns, Count: 1
Word: protoplasm, PoS: nouns, Count: 1
Word: flocculated, PoS: verbs, Count: 1
Word: phagocytes, PoS: nouns, Count: 1
Word: Inflammatory, PoS: adjectives, Count: 1
Word: nucleoli, PoS: nouns, Count: 2
Word: myofibrillae, PoS: nouns, Count: 2
Word: chainlike, PoS: adjectives, Count: 1
Word: clumps, PoS: nouns, Count: 2
Word: closely-packed, PoS: adjectives, Count: 1
Word: vesicular, PoS: adjectives, Count: 1
Word: regenerating, PoS: verbs, Count: 1
Word: Trichrome, PoS: adjectives, Count: 1
Word: Purification, PoS: nouns, Count: 1
Word: conjugates, PoS: nouns, Count: 14
Word: staining, PoS: verbs, Count: 13
Word: staining, PoS: nouns, Count: 23
Word: fluorescein-labeled, PoS: adjectives, Count: 1
Word: dowex-2-chloride, PoS: nouns, Count: 6
Word: coons, PoS: nouns, Count: 3
Word: clover, PoS: nouns, Count: 16
Word: gall, PoS: nouns, Count: 7
Word: agrobacterium, PoS: nouns, Count: 1
Word: tumefaciens, PoS: nouns, Count: 1
Word: townsend, PoS: nouns, Count: 1
Word: precipitate, PoS: nouns, Count: 1
Word: ammonium, PoS: nouns, Count: 1
Word: lyophilized, PoS: verbs, Count: 1
Word: conjugate, PoS: nouns, Count: 10
Word: ethyl, PoS: nouns, Count: 4
Word: dineen, PoS: nouns, Count: 1
Word: ade, PoS: nouns, Count: 1
Word: pbs, PoS: nouns, Count: 9
Word: Root, PoS: nouns, Count: 1
Word: wtv, PoS: nouns, Count: 13
Word: quick-frozen, PoS: verbs, Count: 1
Word: cryostat, PoS: nouns, Count: 1
Word: smeared, PoS: verbs, Count: 2
Word: haupts', PoS: nouns, Count: 1
Word: johansen, PoS: nouns, Count: 1
Word: schramm, PoS: nouns, Count: 1
Word: rottger, PoS: nouns, Count: 2
Word: Staining, PoS: verbs, Count: 1
Word: Sections, PoS: nouns, Count: 4
Word: blotting, PoS: verbs, Count: 2
Word: layered, PoS: verbs, Count: 1
Word: buffered, PoS: verbs, Count: 4
Word: conjugated, PoS: verbs, Count: 5
Word: undiluted, PoS: adjectives, Count: 1
Word: antiserum, PoS: nouns, Count: 4
Word: yellow-dwarf, PoS: nouns, Count: 3
Word: wolcyrz, PoS: nouns, Count: 1
Word: Fluorescence, PoS: nouns, Count: 1
Word: zeiss, PoS: nouns, Count: 2
Word: fluorescence, PoS: nouns, Count: 11
Word: osram, PoS: nouns, Count: 1
Word: hbo, PoS: nouns, Count: 1
Word: half-standard, PoS: adjectives, Count: 1
Word: corning, PoS: nouns, Count: 1
Word: eyepiece, PoS: nouns, Count: 1
Word: wratten, PoS: nouns, Count: 1
Word: residual, PoS: adjectives, Count: 1
Word: schott, PoS: nouns, Count: 1
Word: nonspecific, PoS: adjectives, Count: 18
Word: pseudophloem, PoS: nouns, Count: 6
Word: dilution, PoS: nouns, Count: 7
Word: ns, PoS: nouns, Count: 6
Word: Unstained, PoS: adjectives, Count: 1
Word: antigen, PoS: nouns, Count: 12
Word: absorptions, PoS: nouns, Count: 2
Word: Rinsing, PoS: verbs, Count: 1
Word: layering, PoS: verbs, Count: 2
Word: milliliter, PoS: nouns, Count: 2
Word: deae-cellulose-treated, PoS: nouns, Count: 1
Word: distinguishable, PoS: adjectives, Count: 4
Word: sweet-clover, PoS: nouns, Count: 1
Word: fitc, PoS: nouns, Count: 3
Word: globulin, PoS: nouns, Count: 4
Word: conjugating, PoS: verbs, Count: 1
Word: Nonspecific, PoS: adjectives, Count: 1
Word: precipitin, PoS: nouns, Count: 1
Word: whitcomb, PoS: nouns, Count: 1
Word: autofluorescence, PoS: nouns, Count: 3
Word: bluish, PoS: adjectives, Count: 2
Word: xylem, PoS: nouns, Count: 4
Word: localization, PoS: nouns, Count: 2
Word: thick-walled, PoS: adjectives, Count: 2
Word: cortex, PoS: nouns, Count: 7
Word: pith, PoS: nouns, Count: 1
Word: littau, PoS: nouns, Count: 1
Word: nonspecifically, PoS: adverbs, Count: 3
Word: Schramm, PoS: nouns, Count: 1
Word: fluorescein, PoS: nouns, Count: 1
Word: isocyanate-labeled, PoS: adjectives, Count: 1
Word: Wound-tumor, PoS: nouns, Count: 1
Word: leafhopper, PoS: nouns, Count: 1
Word: transmissible, PoS: adjectives, Count: 1
Word: brakke, PoS: nouns, Count: 1
Word: phloem, PoS: nouns, Count: 1
Word: infect, PoS: verbs, Count: 1
Word: vertebrates, PoS: nouns, Count: 1
Word: nociceptive, PoS: adjectives, Count: 2
Word: cortically, PoS: adverbs, Count: 1
Word: extinguished, PoS: verbs, Count: 1
Word: discharges, PoS: nouns, Count: 9
Word: paleo-, PoS: adjectives, Count: 1
Word: neocortex, PoS: nouns, Count: 5
Word: neocortical-hypothalamic, PoS: adjectives, Count: 2
Word: primates, PoS: nouns, Count: 1
Word: mirsky's, PoS: nouns, Count: 1
Word: MacLean, PoS: nouns, Count: 1
Word: limbic, PoS: adjectives, Count: 1
Word: Hypothalamic, PoS: adjectives, Count: 1
Word: neo-, PoS: adjectives, Count: 1
Word: paleocortical, PoS: adjectives, Count: 1
Word: cortico-hypothalamic, PoS: adjectives, Count: 2
Word: hypothalamic, PoS: adjectives, Count: 21
Word: Facilitatory, PoS: adjectives, Count: 1
Word: cortico-fugal, PoS: adjectives, Count: 2
Word: summate, PoS: verbs, Count: 2
Word: convulsive, PoS: adjectives, Count: 3
Word: excitability, PoS: nouns, Count: 4
Word: barbiturate, PoS: nouns, Count: 1
Word: feedback, PoS: nouns, Count: 3
Word: hypothalamic-cortical, PoS: adjectives, Count: 4
Word: electroshock, PoS: nouns, Count: 2
Word: wakefulness, PoS: nouns, Count: 3
Word: eeg, PoS: nouns, Count: 2
Word: asynchrony, PoS: nouns, Count: 2
Word: parasympathetic, PoS: adjectives, Count: 8
Word: autonomic, PoS: adjectives, Count: 11
Word: somatic, PoS: adjectives, Count: 2
Word: reflexly, PoS: adverbs, Count: 2
Word: baroreceptor, PoS: nouns, Count: 1
Word: analeptic, PoS: adjectives, Count: 2
Word: psychoactive, PoS: adjectives, Count: 2
Word: reserpine, PoS: nouns, Count: 1
Word: chlorpromazine, PoS: nouns, Count: 1
Word: depressions, PoS: nouns, Count: 3
Word: excitatory, PoS: adjectives, Count: 4
Word: maniclike, PoS: adjectives, Count: 1
Word: synchrony, PoS: nouns, Count: 2
Word: therapies, PoS: nouns, Count: 1
Word: Physiological, PoS: adjectives, Count: 1
Word: hypothalamically, PoS: adverbs, Count: 1
Word: hypophyseal, PoS: adjectives, Count: 1
Word: secretions, PoS: nouns, Count: 1
Word: hypo-, PoS: adjectives, Count: 1
Word: mecholyl, PoS: nouns, Count: 3
Word: remissions, PoS: nouns, Count: 1
Word: impairment, PoS: nouns, Count: 1
Word: neuropsychiatric, PoS: adjectives, Count: 2
Word: Mecholyl, PoS: nouns, Count: 1
Word: noradrenalin, PoS: nouns, Count: 1
Word: correlating, PoS: verbs, Count: 2
Word: sleep-wakefulness, PoS: nouns, Count: 1
Word: cardiovascular, PoS: adjectives, Count: 1
Word: nausea, PoS: nouns, Count: 3
Word: clinically, PoS: adverbs, Count: 1
Word: elucidated, PoS: verbs, Count: 1
Word: tuning, PoS: nouns, Count: 2
Word: tuning, PoS: verbs, Count: 1
Word: parsympathetic, PoS: adjectives, Count: 1
Word: elicits, PoS: verbs, Count: 1
Word: comas, PoS: nouns, Count: 1
Word: electroshocks, PoS: nouns, Count: 1
Word: metrazol, PoS: nouns, Count: 1
Word: inhibitory, PoS: adjectives, Count: 2
Word: desynchronizing, PoS: verbs, Count: 1
Word: disjointed, PoS: verbs, Count: 1
Word: pharmacological, PoS: adjectives, Count: 2
Word: psychosomatic, PoS: adjectives, Count: 1
Word: abreaction, PoS: nouns, Count: 1
Word: neuroses, PoS: nouns, Count: 4
Word: Wolpe's, PoS: nouns, Count: 1
Word: convincingly, PoS: adverbs, Count: 2
Word: neuronal, PoS: adjectives, Count: 1
Word: underlie, PoS: verbs, Count: 2
Word: pavlov, PoS: nouns, Count: 1
Word: reversibility, PoS: nouns, Count: 1
Word: salivary, PoS: adjectives, Count: 1
Word: wolpe, PoS: nouns, Count: 1
Word: feeding-pain, PoS: nouns, Count: 2
Word: Appropriate, PoS: adjectives, Count: 1
Word: assertiveness, PoS: nouns, Count: 1
Word: tropho-, PoS: adjectives, Count: 1
Word: ergotropic, PoS: adjectives, Count: 1
Word: autonomic-somatic, PoS: adjectives, Count: 2
Word: excretion, PoS: nouns, Count: 1
Word: catecholamines, PoS: nouns, Count: 1
Word: incompatibility, PoS: nouns, Count: 1
Word: Concluding, PoS: verbs, Count: 1
Word: psychopharmacological, PoS: adjectives, Count: 1
Word: disturbances, PoS: nouns, Count: 3
Word: psychotic, PoS: adjectives, Count: 1
Word: imbalance, PoS: nouns, Count: 1
Word: theorem, PoS: nouns, Count: 15
Word: finite-dimensional, PoS: adjectives, Count: 4
Word: decomposing, PoS: verbs, Count: 2
Word: vectors, PoS: nouns, Count: 7
Word: polynomial, PoS: nouns, Count: 27
Word: polynomial, PoS: adjectives, Count: 1
Word: scalar, PoS: adjectives, Count: 2
Word: monic, PoS: adjectives, Count: 3
Word: polynomials, PoS: nouns, Count: 10
Word: algebraically, PoS: adverbs, Count: 3
Word: diagonalizable, PoS: adjectives, Count: 14
Word: subspace, PoS: nouns, Count: 7
Word: spanned, PoS: verbs, Count: 2
Word: decomposes, PoS: verbs, Count: 2
Word: primes, PoS: nouns, Count: 2
Word: Theorem, PoS: nouns, Count: 3
Word: vector, PoS: nouns, Count: 19
Word: irreducible, PoS: adjectives, Count: 1
Word: integers, PoS: nouns, Count: 1
Word: invariant, PoS: adjectives, Count: 13
Word: direct-sum, PoS: nouns, Count: 2
Word: divisible, PoS: adjectives, Count: 4
Word: divides, PoS: verbs, Count: 6
Word: subspaces, PoS: nouns, Count: 1
Word: Corollary, PoS: nouns, Count: 2
Word: commutes, PoS: verbs, Count: 2
Word: notation, PoS: nouns, Count: 3
Word: first-degree, PoS: nouns, Count: 1
Word: nilpotent, PoS: adjectives, Count: 12
Word: integer, PoS: nouns, Count: 4
Word: commute, PoS: verbs, Count: 10
Word: d', PoS: nouns, Count: 5
Word: n', PoS: nouns, Count: 6
Word: n-dimensional, PoS: nouns, Count: 1
Word: non-algebraically, PoS: adverbs, Count: 1
Word: algebra, PoS: nouns, Count: 2
Word: differentiable, PoS: adjectives, Count: 3
Word: complex-valued, PoS: adjectives, Count: 1
Word: satisfies, PoS: verbs, Count: 3
Word: expressible, PoS: adjectives, Count: 1
Word: exponential, PoS: adjectives, Count: 1
Word: zeros, PoS: nouns, Count: 1
Word: binomial, PoS: adjectives, Count: 34
Word: repetitions, PoS: nouns, Count: 3
Word: Marksmanship, PoS: nouns, Count: 1
Word: marksman, PoS: nouns, Count: 7
Word: bull's-eyes, PoS: nouns, Count: 6
Word: Inheritance, PoS: nouns, Count: 1
Word: litters, PoS: nouns, Count: 3
Word: wavy, PoS: adjectives, Count: 1
Word: Aces, PoS: nouns, Count: 1
Word: aces, PoS: nouns, Count: 3
Word: non-success, PoS: nouns, Count: 1
Word: straight-haired, PoS: adjectives, Count: 2
Word: Chapters, PoS: nouns, Count: 1
Word: solves, PoS: verbs, Count: 2
Word: super-experiment, PoS: nouns, Count: 1
Word: five-round, PoS: adjectives, Count: 1
Word: Mathematically, PoS: adverbs, Count: 1
Word: fridays, PoS: others, Count: 2
Word: Exactly, PoS: adverbs, Count: 2
Word: nondriver, PoS: nouns, Count: 1
Word: Experiment, PoS: nouns, Count: 3
Word: Toss, PoS: verbs, Count: 1
Word: Binomial, PoS: adjectives, Count: 2
Word: N, PoS: nouns, Count: 1
Word: not-a, PoS: nouns, Count: 1
Word: marksman's, PoS: nouns, Count: 1
Word: not-ace, PoS: nouns, Count: 2
Word: two-class, PoS: adjectives, Count: 1
Word: wavy-haired, PoS: adjectives, Count: 1
Word: hairless, PoS: adjectives, Count: 1
Word: dazzles, PoS: verbs, Count: 1
Word: Strictly, PoS: adverbs, Count: 1
Word: three-dice, PoS: nouns, Count: 1
Word: Experimentally, PoS: adverbs, Count: 1
Word: Voting, PoS: verbs, Count: 2
Word: n-trial, PoS: nouns, Count: 1
Word: baseline, PoS: nouns, Count: 1
Word: bernoulli, PoS: nouns, Count: 2
Word: Random, PoS: adjectives, Count: 1
Word: real-analytic, PoS: adjectives, Count: 1
Word: inscribed, PoS: verbs, Count: 6
Word: kakutani, PoS: nouns, Count: 1
Word: circumscribing, PoS: verbs, Count: 2
Word: cube, PoS: nouns, Count: 1
Word: convex, PoS: adjectives, Count: 1
Word: yamabe, PoS: nouns, Count: 1
Word: yujobo, PoS: nouns, Count: 1
Word: cairns, PoS: nouns, Count: 1
Word: cubes, PoS: nouns, Count: 4
Word: convexity, PoS: nouns, Count: 1
Word: endpoints, PoS: nouns, Count: 1
Word: vertex, PoS: nouns, Count: 19
Word: diagonal, PoS: adjectives, Count: 4
Word: intersections, PoS: nouns, Count: 12
Word: f{t}, PoS: nouns, Count: 9
Word: multi-valued, PoS: adjectives, Count: 2
Word: c-plane, PoS: nouns, Count: 7
Word: abscissa, PoS: nouns, Count: 1
Word: tangent, PoS: adjectives, Count: 22
Word: tangent, PoS: nouns, Count: 4
Word: lemmas, PoS: nouns, Count: 1
Word: Lemma, PoS: nouns, Count: 4
Word: f-plane, PoS: nouns, Count: 6
Word: single-valued, PoS: adjectives, Count: 6
Word: parametric, PoS: adjectives, Count: 2
Word: C-plane, PoS: nouns, Count: 1
Word: cartesian, PoS: adjectives, Count: 1
Word: monotone, PoS: adjectives, Count: 3
Word: extrema, PoS: nouns, Count: 1
Word: lemma, PoS: nouns, Count: 3
Word: double-valued, PoS: adjectives, Count: 2
Word: analyticity, PoS: nouns, Count: 1
Word: two-valued, PoS: adjectives, Count: 1
Word: no-valued, PoS: adjectives, Count: 1
Word: sub-interval, PoS: nouns, Count: 3
Word: pq, PoS: nouns, Count: 1
Word: s-values, PoS: nouns, Count: 1
Word: g{t}, PoS: nouns, Count: 3
